#ticker, date, time, askprice
"HD","27-DEC-2005","14:30:05.684",41.68
"HXL","27-DEC-2005","14:30:05.684",18.53
"ASA","27-DEC-2005","14:30:05.685",0
"AYI","27-DEC-2005","14:30:05.685",0
"CCL","27-DEC-2005","14:30:05.685",53.82
"COH","27-DEC-2005","14:30:05.685",33.46
"AGN","27-DEC-2005","14:30:05.687",0
"HD","27-DEC-2005","14:30:05.687",0
"MU","27-DEC-2005","14:30:05.749",13.71
"NFJ","27-DEC-2005","14:30:05.749",21.57
"MCA","27-DEC-2005","14:30:05.751",14.5
"MON","27-DEC-2005","14:30:05.751",77.86
"NFJ","27-DEC-2005","14:30:05.751",21.59
"NLY","27-DEC-2005","14:30:05.751",11.21
"RIO","27-DEC-2005","14:30:05.751",41.07
"RWF","27-DEC-2005","14:30:05.751",17
"MTR","27-DEC-2005","14:30:05.812",69.71
"RIO","27-DEC-2005","14:30:05.812",41.07
"MON","27-DEC-2005","14:30:05.873",0
"TSD","27-DEC-2005","14:30:05.873",0
"MTR","27-DEC-2005","14:30:05.874",0
"SMA","27-DEC-2005","14:30:05.874",0
"RWF","27-DEC-2005","14:30:05.875",0
"NVL","27-DEC-2005","14:30:05.937",21.22
"WMI","27-DEC-2005","14:30:05.937",30.81
"ANL","27-DEC-2005","14:30:05.939",23.64
"BGT","27-DEC-2005","14:30:05.939",16.95
"BGT","27-DEC-2005","14:30:05.941",0
"CCL","27-DEC-2005","14:30:05.941",0
"BK","27-DEC-2005","14:30:05.942",0
"HXL","27-DEC-2005","14:30:05.942",0
"XLK","27-DEC-2005","14:30:05.942",21.45
"GSL","27-DEC-2005","14:30:06.130",43.85
"HIH","27-DEC-2005","14:30:06.130",11.1
"IFS","27-DEC-2005","14:30:06.130",12.43
"JNS","27-DEC-2005","14:30:06.130",18.86
"KR","27-DEC-2005","14:30:06.130",19.08
"KR","27-DEC-2005","14:30:06.130",19.05
"RIO","27-DEC-2005","14:30:06.133",0
"RIO","27-DEC-2005","14:30:06.133",0
"MRK","27-DEC-2005","14:30:06.137",0
"SMA","27-DEC-2005","14:30:06.199",19.26
"TSD","27-DEC-2005","14:30:06.199",11.81
"WMI","27-DEC-2005","14:30:06.199",0
"SWY","27-DEC-2005","14:30:06.201",24.54
"NVL","27-DEC-2005","14:30:06.202",0
"SWY","27-DEC-2005","14:30:06.202",24.51
"WHR","27-DEC-2005","14:30:06.202",83.84
"ZF","27-DEC-2005","14:30:06.202",5.28
"MRK","27-DEC-2005","14:30:06.268",32.06
"MU","27-DEC-2005","14:30:06.270",13.71
"MXO","27-DEC-2005","14:30:06.270",7.06
"PXP","27-DEC-2005","14:30:06.270",41.12
"RHA","27-DEC-2005","14:30:06.270",2.15
"ACG","27-DEC-2005","14:30:06.272",0
"ANL","27-DEC-2005","14:30:06.272",0
"AOS","27-DEC-2005","14:30:06.272",0
"CCJ","27-DEC-2005","14:30:06.272",62
"HIH","27-DEC-2005","14:30:06.272",0
"KR","27-DEC-2005","14:30:06.272",0
"AOS","27-DEC-2005","14:30:06.274",35.31
"BK","27-DEC-2005","14:30:06.274",32.53
"CAJ","27-DEC-2005","14:30:06.274",60.16
"DHI","27-DEC-2005","14:30:06.274",0
"ACG","27-DEC-2005","14:30:06.276",8.27
"BAY","27-DEC-2005","14:30:06.276",42.66
"BK","27-DEC-2005","14:30:06.276",32.53
"ASA","27-DEC-2005","14:30:06.337",53.21
"BGG","27-DEC-2005","14:30:06.337",39.81
"DHI","27-DEC-2005","14:30:06.337",36.25
"HW","27-DEC-2005","14:30:06.338",36.68
"WHR","27-DEC-2005","14:30:06.400",0
"S","27-DEC-2005","14:30:06.401",0
"SWY","27-DEC-2005","14:30:06.401",0
"PXP","27-DEC-2005","14:30:06.463",0
"RHA","27-DEC-2005","14:30:06.463",0
"CAJ","27-DEC-2005","14:30:06.588",0
"BK","27-DEC-2005","14:30:06.589",0
"BN","27-DEC-2005","14:30:06.589",0
"CCJ","27-DEC-2005","14:30:06.589",0
"BAY","27-DEC-2005","14:30:06.591",0
"GLD","27-DEC-2005","14:30:06.591",0
"HW","27-DEC-2005","14:30:06.591",0
"EEF","27-DEC-2005","14:30:06.592",0
"FCX","27-DEC-2005","14:30:06.593",0
"S","27-DEC-2005","14:30:06.595",23.84
"S","27-DEC-2005","14:30:06.595",23.84
"TFR","27-DEC-2005","14:30:06.595",8.86
"TWX","27-DEC-2005","14:30:06.595",17.7
"SPM","27-DEC-2005","14:30:06.596",3.54
"SGR","27-DEC-2005","14:30:06.655",31.01
"SLG","27-DEC-2005","14:30:06.655",75.91
"SMA","27-DEC-2005","14:30:06.655",19.26
"TSM","27-DEC-2005","14:30:06.655",10.11
"EEF","27-DEC-2005","14:30:06.660",17.31
"FCX","27-DEC-2005","14:30:06.660",55.71
"FSL","27-DEC-2005","14:30:06.660",25.95
"GLD","27-DEC-2005","14:30:06.660",50.71
"FBP","27-DEC-2005","14:30:06.661",12.69
"MGA","27-DEC-2005","14:30:06.661",71.3
"NFB","27-DEC-2005","14:30:06.663",27.55
"NLY","27-DEC-2005","14:30:06.663",11.21
"BGG","27-DEC-2005","14:30:06.667",39.81
"AGN","27-DEC-2005","14:30:06.669",109.76
"BN","27-DEC-2005","14:30:06.670",51.22
"SLG","27-DEC-2005","14:30:06.670",0
"BN","27-DEC-2005","14:30:06.671",51.22
"TSM","27-DEC-2005","14:30:06.671",0
"TSN","27-DEC-2005","14:30:06.671",0
"BLS","27-DEC-2005","14:30:06.672",27.6
"BKI","27-DEC-2005","14:30:06.673",8.25
"MXO","27-DEC-2005","14:30:06.674",0
"AN","27-DEC-2005","14:30:06.795",0
"VLO","27-DEC-2005","14:30:06.797",52.23
"TFR","27-DEC-2005","14:30:06.861",0
"VLO","27-DEC-2005","14:30:06.861",0
"AN","27-DEC-2005","14:30:06.985",22.14
"ASA","27-DEC-2005","14:30:06.985",53.21
"AXA","27-DEC-2005","14:30:06.986",33.19
"AYI","27-DEC-2005","14:30:06.986",32.49
"BGT","27-DEC-2005","14:30:06.987",16.95
"HD","27-DEC-2005","14:30:07.048",41.72
"JNS","27-DEC-2005","14:30:07.048",18.86
"KEF","27-DEC-2005","14:30:07.049",9.2
"FSLb","27-DEC-2005","14:30:07.052",26.11
"GCA","27-DEC-2005","14:30:07.052",14.82
"BKI","27-DEC-2005","14:30:07.053",0
"GLP","27-DEC-2005","14:30:07.115",19.5
"BOW","27-DEC-2005","14:30:07.116",0
"GRA","27-DEC-2005","14:30:07.118",9.6
"HXL","27-DEC-2005","14:30:07.118",18.55
"TSN","27-DEC-2005","14:30:07.123",17.32
"SAM","27-DEC-2005","14:30:07.125",25.56
"SRZ","27-DEC-2005","14:30:07.125",35.06
"SRZ","27-DEC-2005","14:30:07.125",35.06
"TWX","27-DEC-2005","14:30:07.125",17.7
"TWX","27-DEC-2005","14:30:07.125",17.71
"TWX","27-DEC-2005","14:30:07.125",17.7
"MCA","27-DEC-2005","14:30:07.188",14.48
"MU","27-DEC-2005","14:30:07.188",13.71
"OFG","27-DEC-2005","14:30:07.188",13.24
"BLS","27-DEC-2005","14:30:07.190",27.56
"BOW","27-DEC-2005","14:30:07.190",31.35
"CCL","27-DEC-2005","14:30:07.190",53.82
"CIB","27-DEC-2005","14:30:07.190",29
"MTR","27-DEC-2005","14:30:07.190",69.71
"NWK","27-DEC-2005","14:30:07.190",4.4
"RWF","27-DEC-2005","14:30:07.190",17
"NWK","27-DEC-2005","14:30:07.193",0
"SRZ","27-DEC-2005","14:30:07.193",0
"UNH","27-DEC-2005","14:30:07.193",0
"TWX","27-DEC-2005","14:30:07.196",0
"CCL","27-DEC-2005","14:30:07.320",0
"GCA","27-DEC-2005","14:30:07.322",0
"CIB","27-DEC-2005","14:30:07.323",0
"CVA","27-DEC-2005","14:30:07.323",0
"DLB","27-DEC-2005","14:30:07.323",0
"UFI","27-DEC-2005","14:30:07.326",2.92
"UNH","27-DEC-2005","14:30:07.326",64.61
"VIAb","27-DEC-2005","14:30:07.326",33.35
"VLI","27-DEC-2005","14:30:07.326",51.76
"VLO","27-DEC-2005","14:30:07.326",52.23
"XKY","27-DEC-2005","14:30:07.326",26.25
"OFG","27-DEC-2005","14:30:07.387",13.24
"TFR","27-DEC-2005","14:30:07.387",0
"UAG","27-DEC-2005","14:30:07.387",38.28
"VIAb","27-DEC-2005","14:30:07.389",0
"AXA","27-DEC-2005","14:30:07.456",33.18
"CVA","27-DEC-2005","14:30:07.456",15.05
"AA","27-DEC-2005","14:30:07.458",29.42
"AGN","27-DEC-2005","14:30:07.458",109.76
"ANL","27-DEC-2005","14:30:07.458",23.64
"ASA","27-DEC-2005","14:30:07.458",53.21
"AVZ","27-DEC-2005","14:30:07.458",15.7
"AYI","27-DEC-2005","14:30:07.458",32.49
"BGG","27-DEC-2005","14:30:07.520",39.81
"IBM","27-DEC-2005","14:30:07.521",0
"GSL","27-DEC-2005","14:30:07.582",43.71
"JNS","27-DEC-2005","14:30:07.582",18.86
"DLB","27-DEC-2005","14:30:07.585",16.95
"GTI","27-DEC-2005","14:30:07.585",6.49
"GTI","27-DEC-2005","14:30:07.585",6.49
"EIX","27-DEC-2005","14:30:07.586",43.99
"EOP","27-DEC-2005","14:30:07.586",30.26
"DHI","27-DEC-2005","14:30:07.648",36.25
"JHX","27-DEC-2005","14:30:07.648",32.85
"JHX","27-DEC-2005","14:30:07.648",32.85
"TFR","27-DEC-2005","14:30:07.651",8.8
"SAM","27-DEC-2005","14:30:07.654",25.56
"STU","27-DEC-2005","14:30:07.654",208.34
"SWY","27-DEC-2005","14:30:07.654",24.51
"TWX","27-DEC-2005","14:30:07.654",17.7
"SGR","27-DEC-2005","14:30:07.656",31.01
"SMA","27-DEC-2005","14:30:07.656",19.26
"SON","27-DEC-2005","14:30:07.656",29.72
"SYY","27-DEC-2005","14:30:07.656",31.9
"TFR","27-DEC-2005","14:30:07.656",8.8
"TSM","27-DEC-2005","14:30:07.656",10.11
"SLE","27-DEC-2005","14:30:07.658",19.08
"SLR","27-DEC-2005","14:30:07.658",3.65
"SLR","27-DEC-2005","14:30:07.658",3.63
"SYY","27-DEC-2005","14:30:07.658",31.9
"UIS","27-DEC-2005","14:30:07.658",5.91
"XKY","27-DEC-2005","14:30:07.658",26.24
"MDZ","27-DEC-2005","14:30:07.660",17.3
"MXO","27-DEC-2005","14:30:07.660",7.06
"MZ","27-DEC-2005","14:30:07.660",1.4
"NVL","27-DEC-2005","14:30:07.660",21.22
"PCU","27-DEC-2005","14:30:07.660",68.31
"BLS","27-DEC-2005","14:30:07.662",27.6
"OFC","27-DEC-2005","14:30:07.662",35.89
"Q","27-DEC-2005","14:30:07.662",5.68
"Q","27-DEC-2005","14:30:07.662",5.68
"CCL","27-DEC-2005","14:30:07.723",53.82
"CMZ","27-DEC-2005","14:30:07.723",14.9
"CRDa","27-DEC-2005","14:30:07.723",5.91
"CTB","27-DEC-2005","14:30:07.723",14.89
"SON","27-DEC-2005","14:30:07.725",0
"SLR","27-DEC-2005","14:30:07.730",0
"UFI","27-DEC-2005","14:30:07.730",0
"UIS","27-DEC-2005","14:30:07.730",0
"AA","27-DEC-2005","14:30:07.793",0
"GRA","27-DEC-2005","14:30:07.794",0
"EIX","27-DEC-2005","14:30:07.796",0
"FSLb","27-DEC-2005","14:30:07.797",0
"AVZ","27-DEC-2005","14:30:07.860",0
"CRDa","27-DEC-2005","14:30:07.860",0
"CTB","27-DEC-2005","14:30:07.860",0
"GTI","27-DEC-2005","14:30:07.860",0
"VLO","27-DEC-2005","14:30:07.923",52.23
"MXO","27-DEC-2005","14:30:07.925",0
"MDZ","27-DEC-2005","14:30:07.927",0
"PCU","27-DEC-2005","14:30:07.928",0
"VLO","27-DEC-2005","14:30:07.928",0
"SHO","27-DEC-2005","14:30:07.929",0
"SYY","27-DEC-2005","14:30:07.929",0
"NFX","27-DEC-2005","14:30:07.991",0
"ABK","27-DEC-2005","14:30:07.994",78.8
"BAY","27-DEC-2005","14:30:07.994",42.66
"BC","27-DEC-2005","14:30:07.994",40.54
"BC","27-DEC-2005","14:30:07.994",40.54
"BGG","27-DEC-2005","14:30:07.994",39.81
"CC","27-DEC-2005","14:30:07.994",22.9
"CC","27-DEC-2005","14:30:08.117",0
"IBM","27-DEC-2005","14:30:08.117",83.49
"GSL","27-DEC-2005","14:30:08.119",43.71
"HIH","27-DEC-2005","14:30:08.119",11.09
"HIH","27-DEC-2005","14:30:08.119",11.09
"KRC","27-DEC-2005","14:30:08.120",63.13
"FSLb","27-DEC-2005","14:30:08.121",26.11
"KRC","27-DEC-2005","14:30:08.121",63.13
"MCD","27-DEC-2005","14:30:08.133",0
"SHO","27-DEC-2005","14:30:08.200",26.76
"SMA","27-DEC-2005","14:30:08.200",19.26
"SMA","27-DEC-2005","14:30:08.200",19.25
"TSM","27-DEC-2005","14:30:08.200",10.11
"TWX","27-DEC-2005","14:30:08.200",17.7
"TWX","27-DEC-2005","14:30:08.200",17.71
"MCD","27-DEC-2005","14:30:08.201",34.58
"NFX","27-DEC-2005","14:30:08.201",50.46
"NLY","27-DEC-2005","14:30:08.201",11.21
"SGR","27-DEC-2005","14:30:08.201",31.01
"TFR","27-DEC-2005","14:30:08.201",8.8
"PXP","27-DEC-2005","14:30:08.203",41.12
"REV","27-DEC-2005","14:30:08.203",3.31
"CAJ","27-DEC-2005","14:30:08.266",60.16
"COH","27-DEC-2005","14:30:08.266",33.46
"OFC","27-DEC-2005","14:30:08.266",35.89
"RLI","27-DEC-2005","14:30:08.266",51.51
"BN","27-DEC-2005","14:30:08.268",51.22
"CBC","27-DEC-2005","14:30:08.268",38.11
"CCL","27-DEC-2005","14:30:08.268",53.82
"AXA","27-DEC-2005","14:30:08.331",33.18
"AYI","27-DEC-2005","14:30:08.331",32.48
"BK","27-DEC-2005","14:30:08.331",32.53
"BK","27-DEC-2005","14:30:08.331",32.57
"AXE","27-DEC-2005","14:30:08.332",39.86
"ABK","27-DEC-2005","14:30:08.341",0
"GLD","27-DEC-2005","14:30:08.341",0
"KRC","27-DEC-2005","14:30:08.341",0
"FCX","27-DEC-2005","14:30:08.342",0
"BC","27-DEC-2005","14:30:08.347",0
"HLN","27-DEC-2005","14:30:08.347",0
"BK","27-DEC-2005","14:30:08.348",0
"PXP","27-DEC-2005","14:30:08.351",0
"Q","27-DEC-2005","14:30:08.351",0
"TFR","27-DEC-2005","14:30:08.352",0
"VLO","27-DEC-2005","14:30:08.352",0
"RLI","27-DEC-2005","14:30:08.535",0
"SAM","27-DEC-2005","14:30:08.602",25.59
"TIE","27-DEC-2005","14:30:08.602",67.36
"TSN","27-DEC-2005","14:30:08.602",17.32
"TSN","27-DEC-2005","14:30:08.602",17.32
"SLR","27-DEC-2005","14:30:08.605",3.63
"BFR","27-DEC-2005","14:30:08.607",7.25
"SON","27-DEC-2005","14:30:08.607",29.72
"LGF","27-DEC-2005","14:30:08.610",0
"GM","27-DEC-2005","14:30:08.612",0
"HW","27-DEC-2005","14:30:08.612",36.68
"GYI","27-DEC-2005","14:30:08.613",91.16
"HLN","27-DEC-2005","14:30:08.613",25.32
"JNS","27-DEC-2005","14:30:08.613",18.86
"PGH","27-DEC-2005","14:30:08.615",0
"FSLb","27-DEC-2005","14:30:08.617",26.1
"GCA","27-DEC-2005","14:30:08.618",14.82
"NFB","27-DEC-2005","14:30:08.618",0
"GAP","27-DEC-2005","14:30:08.620",31.7
"GM","27-DEC-2005","14:30:08.620",18.97
"GRA","27-DEC-2005","14:30:08.620",9.6
"FSL","27-DEC-2005","14:30:08.681",25.95
"LGF","27-DEC-2005","14:30:08.688",7.74
"MNT","27-DEC-2005","14:30:08.688",48.75
"NFB","27-DEC-2005","14:30:08.688",27.58
"NFB","27-DEC-2005","14:30:08.688",27.58
"LNX","27-DEC-2005","14:30:08.690",13.06
"MDZ","27-DEC-2005","14:30:08.690",17.34
"MTR","27-DEC-2005","14:30:08.690",69.75
"MU","27-DEC-2005","14:30:08.690",13.66
"MU","27-DEC-2005","14:30:08.690",13.67
"PGH","27-DEC-2005","14:30:08.692",24
"PLD","27-DEC-2005","14:30:08.692",47.08
"TIE","27-DEC-2005","14:30:08.753",0
"REV","27-DEC-2005","14:30:08.754",0
"BOW","27-DEC-2005","14:30:08.818",31.33
"BN","27-DEC-2005","14:30:08.823",51.3
"CIN","27-DEC-2005","14:30:08.823",42.91
"BGG","27-DEC-2005","14:30:08.825",39.81
"AXA","27-DEC-2005","14:30:08.827",33.18
"BC","27-DEC-2005","14:30:08.827",40.54
"BDX","27-DEC-2005","14:30:08.827",60.81
"AXE","27-DEC-2005","14:30:08.835",0
"DD","27-DEC-2005","14:30:08.837",0
"GAP","27-DEC-2005","14:30:08.837",0
"GYI","27-DEC-2005","14:30:08.837",0
"BDX","27-DEC-2005","14:30:08.899",0
"CIN","27-DEC-2005","14:30:08.899",0
"VLO","27-DEC-2005","14:30:08.899",52.23
"WHR","27-DEC-2005","14:30:08.899",83.84
"WMI","27-DEC-2005","14:30:08.899",30.81
"UIS","27-DEC-2005","14:30:08.902",5.91
"UNH","27-DEC-2005","14:30:08.902",64.61
"VIAb","27-DEC-2005","14:30:08.902",33.34
"VIAb","27-DEC-2005","14:30:08.902",33.34
"MU","27-DEC-2005","14:30:08.963",0
"Q","27-DEC-2005","14:30:08.963",5.68
"TFR","27-DEC-2005","14:30:08.964",0
"AA","27-DEC-2005","14:30:08.966",0
"BOW","27-DEC-2005","14:30:09.088",0
"IFS","27-DEC-2005","14:30:09.152",12.45
"JNS","27-DEC-2005","14:30:09.152",18.85
"KR","27-DEC-2005","14:30:09.152",19.05
"KR","27-DEC-2005","14:30:09.152",19.05
"GLW","27-DEC-2005","14:30:09.154",20.19
"HW","27-DEC-2005","14:30:09.154",36.68
"HXL","27-DEC-2005","14:30:09.154",18.55
"DD","27-DEC-2005","14:30:09.156",43.13
"ESE","27-DEC-2005","14:30:09.156",44.51
"FSL","27-DEC-2005","14:30:09.156",25.95
"FBP","27-DEC-2005","14:30:09.158",12.69
"GRA","27-DEC-2005","14:30:09.158",9.6
"SMA","27-DEC-2005","14:30:09.164",19.25
"SRZ","27-DEC-2005","14:30:09.164",35.1
"SWY","27-DEC-2005","14:30:09.164",24.51
"TFR","27-DEC-2005","14:30:09.164",8.8
"TWX","27-DEC-2005","14:30:09.228",17.71
"UFI","27-DEC-2005","14:30:09.228",2.92
"WMI","27-DEC-2005","14:30:09.228",30.77
"WST","27-DEC-2005","14:30:09.228",25.36
"CVA","27-DEC-2005","14:30:09.229",15
"MU","27-DEC-2005","14:30:09.229",13.67
"CBC","27-DEC-2005","14:30:09.233",38.11
"CC","27-DEC-2005","14:30:09.233",22.9
"ORB","27-DEC-2005","14:30:09.233",13
"PXP","27-DEC-2005","14:30:09.233",41.12
"CFC","27-DEC-2005","14:30:09.235",35.23
"MMR","27-DEC-2005","14:30:09.235",20.11
"PCU","27-DEC-2005","14:30:09.235",68.31
"ORB","27-DEC-2005","14:30:09.244",0
"PLD","27-DEC-2005","14:30:09.244",0
"UIS","27-DEC-2005","14:30:09.253",0
"ESE","27-DEC-2005","14:30:09.315",0
"LNX","27-DEC-2005","14:30:09.316",0
"AGN","27-DEC-2005","14:30:09.317",0
"GLW","27-DEC-2005","14:30:09.317",0
"DIS","27-DEC-2005","14:30:09.319",0
"MMR","27-DEC-2005","14:30:09.503",0
"Q","27-DEC-2005","14:30:09.503",5.68
"WAL","27-DEC-2005","14:30:09.504",0
"BC","27-DEC-2005","14:30:09.507",0
"VLO","27-DEC-2005","14:30:09.507",0
"WST","27-DEC-2005","14:30:09.507",0
"BLS","27-DEC-2005","14:30:09.508",0
"CFC","27-DEC-2005","14:30:09.508",0
"ANL","27-DEC-2005","14:30:09.514",23.68
"AYI","27-DEC-2005","14:30:09.514",32.48
"BC","27-DEC-2005","14:30:09.514",40.54
"BK","27-DEC-2005","14:30:09.514",32.51
"BLS","27-DEC-2005","14:30:09.514",27.6
"BLS","27-DEC-2005","14:30:09.514",27.59
"AA","27-DEC-2005","14:30:09.517",29.42
"AVZ","27-DEC-2005","14:30:09.517",15.69
"AXA","27-DEC-2005","14:30:09.517",33.18
"TSN","27-DEC-2005","14:30:09.637",17.34
"UFI","27-DEC-2005","14:30:09.637",2.92
"UIS","27-DEC-2005","14:30:09.637",5.91
"UIS","27-DEC-2005","14:30:09.637",5.91
"VLI","27-DEC-2005","14:30:09.637",51.81
"WAL","27-DEC-2005","14:30:09.637",29.5
"WHR","27-DEC-2005","14:30:09.637",83.84
"S","27-DEC-2005","14:30:09.639",23.84
"SHO","27-DEC-2005","14:30:09.639",26.76
"SRZ","27-DEC-2005","14:30:09.639",35.1
"SWY","27-DEC-2005","14:30:09.639",24.51
"TFR","27-DEC-2005","14:30:09.639",8.8
"TWX","27-DEC-2005","14:30:09.639",17.71
"KEY","27-DEC-2005","14:30:09.642",33.77
"DIS","27-DEC-2005","14:30:09.645",24.35
"DWA","27-DEC-2005","14:30:09.645",24.68
"FCX","27-DEC-2005","14:30:09.645",55.7
"ET","27-DEC-2005","14:30:09.648",21.55
"GAP","27-DEC-2005","14:30:09.648",31.7
"GCA","27-DEC-2005","14:30:09.648",14.81
"KR","27-DEC-2005","14:30:09.709",19.05
"ADI","27-DEC-2005","14:30:09.712",0
"EVG","27-DEC-2005","14:30:09.712",0
"KEY","27-DEC-2005","14:30:09.712",0
"DWA","27-DEC-2005","14:30:09.713",0
"ELN","27-DEC-2005","14:30:09.713",0
"COH","27-DEC-2005","14:30:09.717",33.46
"CTB","27-DEC-2005","14:30:09.717",14.89
"GAP","27-DEC-2005","14:30:09.717",0
"CAJ","27-DEC-2005","14:30:09.719",60.16
"CBC","27-DEC-2005","14:30:09.719",38.11
"CC","27-DEC-2005","14:30:09.719",22.9
"CCU","27-DEC-2005","14:30:09.719",31.99
"MCD","27-DEC-2005","14:30:09.719",34.58
"MXO","27-DEC-2005","14:30:09.719",7.06
"MZ","27-DEC-2005","14:30:09.719",1.4
"PCU","27-DEC-2005","14:30:09.721",68.31
"NVL","27-DEC-2005","14:30:09.723",21.22
"RBK","27-DEC-2005","14:30:09.723",58.29
"LNX","27-DEC-2005","14:30:09.844",13.05
"MDZ","27-DEC-2005","14:30:09.844",17.29
"OFG","27-DEC-2005","14:30:09.844",13.24
"TSD","27-DEC-2005","14:30:09.844",11.81
"UNH","27-DEC-2005","14:30:09.844",64.61
"WMI","27-DEC-2005","14:30:09.844",30.77
"UNH","27-DEC-2005","14:30:09.907",0
"TWX","27-DEC-2005","14:30:09.910",0
"RBK","27-DEC-2005","14:30:09.912",0
"TFR","27-DEC-2005","14:30:09.913",0
"COH","27-DEC-2005","14:30:09.918",0
"BEN","27-DEC-2005","14:30:09.919",0
"CCU","27-DEC-2005","14:30:09.920",0
"CFD","27-DEC-2005","14:30:09.920",0
"CHG","27-DEC-2005","14:30:09.920",0
"Q","27-DEC-2005","14:30:09.922",5.68
"Q","27-DEC-2005","14:30:09.922",5.68
"Q","27-DEC-2005","14:30:09.922",5.7
"ADI","27-DEC-2005","14:30:10.048",37.12
"AN","27-DEC-2005","14:30:10.048",22.1
"AXE","27-DEC-2005","14:30:10.048",39.86
"CFC","27-DEC-2005","14:30:10.048",35.23
"CFD","27-DEC-2005","14:30:10.048",9.11
"AYI","27-DEC-2005","14:30:10.049",32.48
"ASA","27-DEC-2005","14:30:10.110",53.21
"AXE","27-DEC-2005","14:30:10.110",39.86
"BBI","27-DEC-2005","14:30:10.110",3.59
"BBI","27-DEC-2005","14:30:10.110",3.58
"BC","27-DEC-2005","14:30:10.110",40.54
"BEN","27-DEC-2005","14:30:10.110",97.23
"SLE","27-DEC-2005","14:30:10.171",19.08
"STU","27-DEC-2005","14:30:10.171",208.34
"TFR","27-DEC-2005","14:30:10.171",8.8
"TWX","27-DEC-2005","14:30:10.171",17.71
"BBI","27-DEC-2005","14:30:10.173",0
"HRB","27-DEC-2005","14:30:10.173",0
"ET","27-DEC-2005","14:30:10.175",0
"FPL","27-DEC-2005","14:30:10.176",0
"IT","27-DEC-2005","14:30:10.176",0
"AIG","27-DEC-2005","14:30:10.178",0
"GTI","27-DEC-2005","14:30:10.180",6.48
"HRB","27-DEC-2005","14:30:10.180",24.21
"JPC","27-DEC-2005","14:30:10.180",11.8
"KR","27-DEC-2005","14:30:10.180",19.05
"KRC","27-DEC-2005","14:30:10.180",63.13
"KRC","27-DEC-2005","14:30:10.180",63.13
"EEF","27-DEC-2005","14:30:10.181",17.35
"EIX","27-DEC-2005","14:30:10.181",43.98
"ELN","27-DEC-2005","14:30:10.181",13.86
"FSLb","27-DEC-2005","14:30:10.181",26.1
"ET","27-DEC-2005","14:30:10.183",21.55
"FPL","27-DEC-2005","14:30:10.183",41.1
"GAP","27-DEC-2005","14:30:10.183",31.7
"IT","27-DEC-2005","14:30:10.185",13.41
"BOW","27-DEC-2005","14:30:10.247",31.33
"CAJ","27-DEC-2005","14:30:10.247",60.16
"CHG","27-DEC-2005","14:30:10.247",46.38
"CIN","27-DEC-2005","14:30:10.247",42.91
"MCD","27-DEC-2005","14:30:10.249",34.58
"NFB","27-DEC-2005","14:30:10.249",27.58
"MWD","27-DEC-2005","14:30:10.251",58.44
"NVL","27-DEC-2005","14:30:10.251",21.22
"RWF","27-DEC-2005","14:30:10.251",17
"MDZ","27-DEC-2005","14:30:10.315",17.34
"MU","27-DEC-2005","14:30:10.315",13.67
"NFB","27-DEC-2005","14:30:10.315",0
"MON","27-DEC-2005","14:30:10.316",0
"UIC","27-DEC-2005","14:30:10.318",0
"S","27-DEC-2005","14:30:10.320",23.84
"TPC","27-DEC-2005","14:30:10.320",0
"UAG","27-DEC-2005","14:30:10.320",38.24
"UIC","27-DEC-2005","14:30:10.320",43.6
"YCC","27-DEC-2005","14:30:10.320",26.43
"YCC","27-DEC-2005","14:30:10.320",26.42
"UMC","27-DEC-2005","14:30:10.322",3.35
"UIS","27-DEC-2005","14:30:10.381",5.91
"VIAb","27-DEC-2005","14:30:10.381",33.33
"JPC","27-DEC-2005","14:30:10.383",0
"BJS","27-DEC-2005","14:30:10.384",0
"CVA","27-DEC-2005","14:30:10.384",0
"YCC","27-DEC-2005","14:30:10.510",0
"MU","27-DEC-2005","14:30:10.512",0
"MWD","27-DEC-2005","14:30:10.512",0
"SLE","27-DEC-2005","14:30:10.514",0
"AGN","27-DEC-2005","14:30:10.515",109.76
"BAY","27-DEC-2005","14:30:10.515",42.65
"CFC","27-DEC-2005","14:30:10.515",35.23
"AAR","27-DEC-2005","14:30:10.516",19.61
"AIG","27-DEC-2005","14:30:10.516",68.44
"ARP","27-DEC-2005","14:30:10.516",25.56
"AKS","27-DEC-2005","14:30:10.517",7.91
"BGG","27-DEC-2005","14:30:10.517",39.81
"BJS","27-DEC-2005","14:30:10.517",37.62
"ARP","27-DEC-2005","14:30:10.583",0
"HNR","27-DEC-2005","14:30:10.584",0
"HPC","27-DEC-2005","14:30:10.584",0
"KR","27-DEC-2005","14:30:10.584",0
"AAR","27-DEC-2005","14:30:10.648",0
"GGP","27-DEC-2005","14:30:10.648",0
"TWX","27-DEC-2005","14:30:10.648",17.7
"SLE","27-DEC-2005","14:30:10.650",19.08
"SLG","27-DEC-2005","14:30:10.650",75.85
"TPC","27-DEC-2005","14:30:10.650",2.73
"TSM","27-DEC-2005","14:30:10.650",10.1
"TXN","27-DEC-2005","14:30:10.650",33.12
"S","27-DEC-2005","14:30:10.651",23.84
"GSL","27-DEC-2005","14:30:10.654",43.71
"HD","27-DEC-2005","14:30:10.654",41.72
"HNR","27-DEC-2005","14:30:10.654",9.13
"HIH","27-DEC-2005","14:30:10.657",11.09
"HPC","27-DEC-2005","14:30:10.657",11.66
"HPC","27-DEC-2005","14:30:10.657",11.66
